ID_mine	X_IMAGE_mine	Y_IMAGE_mine	MAG_AUTO_mine	MAGERR_AUTO_mine	MAG_APER_mine	MAGERR_APER_mine	CLASS_STAR_mine	FLUX_AUTO_mine	FLUXERR_AUTO_mine	FLUX_APER_mine	FLUXERR_APER_mine	RA_mine	DEC_mine	ID_romeo	X_IMAGE_romeo	Y_IMAGE_romeo	MAG_AUTO_romeo	MAGERR_AUTO_romeo	MAG_APER_romeo	MAGERR_APER_romeo	CLASS_STAR_romeo	FLUX_AUTO_romeo	FLUXERR_AUTO_romeo	FLUX_APER_romeo	FLUXERR_APER_romeo	RA_romeo	DEC_romeo
1.0	529.2727	164.8757	20.0998	0.0005	22.9375	0.0002	0.029	1565.593	0.7819397	114.7117	0.02405198	214.921014	52.8503426	1.0	529.2727	164.8757	20.1	0.0005	22.9375	0.0002	0.029	1565.367	0.7819397	114.7117	0.02405198	214.921014	52.8503426
2.0	624.6032	551.3497	19.2505	0.0004	21.7214	0.0001	0.029	3423.041	1.321419	351.5835	0.02402751	214.9160989	52.8518237	2.0	624.6032	551.3497	19.2505	0.0004	21.7214	0.0001	0.029	3422.9	1.321421	351.5835	0.02402751	214.9160989	52.8518237
3.0	420.0562	312.7012	16.3121	0.0	17.9369	0.0	0.029	51257.18	0.70382	11477.54	0.02405809	214.9204363	52.851834	3.0	420.0562	312.7012	16.3115	0.0	17.9369	0.0	0.029	51288.99	0.7036528	11477.54	0.02405809	214.9204363	52.851834
4.0	345.5265	336.9449	16.8437	0.0	18.7199	0.0	0.078	31413.39	0.2512107	5580.146	0.02402751	214.9208477	52.852438	4.0	345.5265	336.9449	16.8406	0.0	18.7199	0.0	0.091	31503.71	0.2509032	5580.146	0.02402751	214.9208477	52.852438
5.0	358.29	337.6096	17.4025	0.0	18.7778	0.0	0.699	18775.66	0.1547014	5290.238	0.02400302	214.9207266	52.8523606	5.0	358.29	337.6096	17.4128	0.0	18.7778	0.0	0.549	18598.9	0.1544397	5290.238	0.02400302	214.9207266	52.8523606
6.0	3453.4236	320.0244	22.6091	0.0012	24.6248	0.0011	0.029	155.2201	0.1720931	24.24801	0.02401527	214.8932547	52.8326134	6.0	3453.4236	320.0244	22.6091	0.0012	24.6248	0.0011	0.029	155.2201	0.1720931	24.24801	0.02401527	214.8932547	52.8326134
7.0	3958.1855	254.0701	22.9699	0.0014	24.6176	0.0011	0.029	111.3428	0.1391903	24.41058	0.02403363	214.88944	52.829052	7.0	3958.1855	254.0701	22.9699	0.0014	24.6176	0.0011	0.029	111.3428	0.1391903	24.41058	0.02403363	214.88944	52.829052
8.0	1144.4268	207.0288	20.2069	0.0002	21.2848	0.0	0.029	1418.552	0.2035835	525.6484	0.02402139	214.9150724	52.8466648	8.0	1144.4268	207.0288	20.2069	0.0002	21.2848	0.0	0.029	1418.552	0.2035835	525.6484	0.02402139	214.9150724	52.8466648
9.0	8745.1074	692.477	18.485	0.0	19.8673	0.0	0.03	6927.851	0.2878467	1939.559	0.02407642	214.8421141	52.8010076	9.0	8745.1074	692.477	18.485	0.0	19.8673	0.0	0.03	6927.851	0.2878467	1939.559	0.02407642	214.8421141	52.8010076
10.0	1516.0841	188.0121	23.6802	0.0036	26.5412	0.0063	0.001	57.87925	0.1914866	4.150727	0.02400914	214.9119507	52.8442026	11.0	1516.0841	188.0121	23.6802	0.0036	26.5412	0.0063	0.001	57.87925	0.1914866	4.150727	0.02400914	214.9119507	52.8442026
11.0	3374.2959	243.9877	23.8205	0.0023	25.0088	0.0015	0.029	50.86359	0.1066507	17.02551	0.02400302	214.8947607	52.8327056	12.0	3374.2959	243.9877	23.8189	0.0023	25.0088	0.0015	0.029	50.94027	0.1069605	17.02551	0.02400302	214.8947607	52.8327056
12.0	3602.1294	220.0055	23.8584	0.0024	25.106	0.0017	0.029	49.11964	0.1071322	15.56651	0.02401527	214.8929779	52.8311294	13.0	3602.1294	220.0055	23.8584	0.0024	25.106	0.0017	0.029	49.11964	0.1071322	15.56651	0.02401527	214.8929779	52.8311294
13.0	946.9797	172.2809	24.2149	0.0072	27.6758	0.0179	0.0	35.3709	0.2343576	1.459809	0.02402139	214.9172024	52.8477308	14.0	946.9797	172.2809	24.2118	0.0072	27.6758	0.0179	0.0	35.473	0.2344517	1.459809	0.02402139	214.9172024	52.8477308
14.0	3879.4207	161.4621	23.6297	0.0014	24.8023	0.0013	0.029	60.63603	0.07956466	20.59092	0.02401527	214.8911168	52.8290525	15.0	3879.4207	161.4621	23.6279	0.0014	24.8023	0.0013	0.029	60.73643	0.07984141	20.59092	0.02401527	214.8911168	52.8290525
15.0	4155.8311	193.9667	24.5365	0.0045	26.0859	0.0041	0.001	26.30253	0.1084284	6.313264	0.02403363	214.8883068	52.8274725	16.0	4155.8311	193.9667	24.5359	0.0045	26.0859	0.0041	0.001	26.31754	0.1083944	6.313264	0.02403363	214.8883068	52.8274725
16.0	2581.1643	310.7299	24.1032	0.0035	26.3571	0.0053	0.001	39.20219	0.1261675	4.917763	0.02402751	214.901144	52.8381022	17.0	2581.1643	310.7299	24.1032	0.0035	26.3571	0.0053	0.001	39.20219	0.1261675	4.917763	0.02402751	214.901144	52.8381022
17.0	983.4505	135.7324	24.1809	0.0046	26.0075	0.0038	0.028	36.49605	0.1542253	6.785613	0.02402139	214.9172606	52.847302	18.0	983.4505	135.7324	24.1657	0.0046	26.0075	0.0038	0.028	37.01095	0.1570129	6.785613	0.02402139	214.9172606	52.847302
18.0	975.5986	135.3605	24.8293	0.0054	26.3674	0.0054	0.025	20.0862	0.0994073	4.871119	0.02403363	214.9173347	52.8473498	22.0	975.5986	135.3605	24.8899	0.0055	26.3589	0.0053	0.026	18.99554	0.09594466	4.909609	0.02403363	214.9173347	52.8473498
19.0	10179.3193	401.0069	22.5017	0.0008	23.7219	0.0005	0.029	171.3671	0.1310835	55.69743	0.02400302	214.8323902	52.7903223	19.0	10179.3193	401.0069	22.5017	0.0008	23.7219	0.0005	0.029	171.3671	0.1310835	55.69743	0.02400302	214.8323902	52.7903223
20.0	1661.0972	146.0168	24.7195	0.0041	25.7927	0.0032	0.029	22.223	0.08366371	8.270215	0.02399689	214.9110963	52.8430552	20.0	1661.0972	146.0168	24.7195	0.0041	25.7927	0.0032	0.029	22.223	0.08366371	8.270215	0.02399689	214.9110963	52.8430552
21.0	1862.3134	158.0766	24.3629	0.0023	25.039	0.0016	0.029	30.8624	0.06416713	16.55846	0.02407031	214.9091714	52.8418427	21.0	1862.3134	158.0766	24.3629	0.0023	25.039	0.0016	0.029	30.8624	0.06416713	16.55846	0.02407031	214.9091714	52.8418427
22.0	710.4362	692.1122	19.4267	0.0001	20.7715	0.0	0.029	2910.245	0.2625593	843.3351	0.02402139	214.9138518	52.8520386	23.0	710.4362	692.1122	19.4267	0.0001	20.7715	0.0	0.029	2910.245	0.2625593	843.3351	0.02402139	214.9138518	52.8520386
23.0	720.3254	383.2818	21.8444	0.0004	22.5613	0.0002	0.029	313.9517	0.105193	162.2175	0.0240642	214.9170102	52.8503088	24.0	720.3254	383.2818	21.8444	0.0004	22.5613	0.0002	0.029	313.9517	0.105193	162.2175	0.0240642	214.9170102	52.8503088
24.0	2839.5928	371.0517	21.5309	0.0005	23.8066	0.0005	0.029	419.0331	0.2068617	51.51962	0.02402751	214.8982012	52.8367867	26.0	2839.5928	371.0517	21.5309	0.0005	23.8066	0.0005	0.029	419.0331	0.2068617	51.51962	0.02402751	214.8982012	52.8367867
25.0	4062.2471	144.1724	27.0501	0.0166	27.7211	0.0186	0.436	2.597511	0.03966665	1.400157	0.02403363	214.8896658	52.8277982	35.0	4062.2471	144.1724	27.0075	0.0162	27.7211	0.0186	0.166	2.701523	0.04040128	1.400157	0.02403363	214.8896658	52.8277982
26.0	3869.8857	173.3175	25.0535	0.0046	25.9191	0.0036	0.028	16.33764	0.06934378	7.361463	0.02407031	214.8910773	52.829177	27.0	3869.8857	173.3175	25.0817	0.0047	25.9567	0.0037	0.028	15.91901	0.06918455	7.111088	0.02407031	214.8910773	52.829177
27.0	977.4229	158.3552	24.3493	0.0028	25.38	0.0022	0.029	31.25295	0.08139187	12.09552	0.02403975	214.9170767	52.8474624	25.0	977.4229	158.3552	24.3545	0.0028	25.3813	0.0022	0.029	31.10324	0.08112042	12.08089	0.02403975	214.9170767	52.8474624
28.0	4052.4333	145.7263	26.1835	0.0116	27.5581	0.016	0.075	5.770323	0.06189242	1.626998	0.02402139	214.8897371	52.8278689	28.0	4052.4333	145.7263	26.187	0.0117	27.5581	0.016	0.075	5.751942	0.06189242	1.626998	0.02402139	214.8897371	52.8278689
29.0	1106.3109	157.2186	25.2326	0.005	25.9289	0.0036	0.028	13.85435	0.06388003	7.295266	0.02400302	214.9159366	52.846638	29.0	1106.3109	157.2186	25.2326	0.005	25.9289	0.0036	0.028	13.85435	0.06388003	7.295266	0.02400302	214.9159366	52.846638
30.0	950.6176	142.7186	26.4166	0.0101	27.3947	0.0138	0.25	4.655381	0.0432151	1.891138	0.02402139	214.9174806	52.8475481	30.0	950.6176	142.7186	26.4166	0.0101	27.3947	0.0138	0.25	4.655381	0.0432151	1.891138	0.02402139	214.9174806	52.8475481
31.0	189.2006	140.1999	27.0793	0.0157	27.6467	0.0173	0.725	2.528582	0.03658089	1.4994	0.02395396	214.9243135	52.8523683	31.0	189.2006	140.1999	27.0793	0.0157	27.6467	0.0173	0.725	2.528582	0.03658089	1.4994	0.02395396	214.9243135	52.8523683
32.0	4041.5198	141.0807	26.814	0.0147	27.4261	0.0142	0.156	3.228548	0.04380653	1.837176	0.02407031	214.8898834	52.8279131	32.0	4041.5198	141.0807	26.7541	0.0143	27.4194	0.0141	0.188	3.411548	0.04504776	1.84857	0.02407031	214.8898834	52.8279131
33.0	1240.5051	157.8261	25.0244	0.0053	26.0949	0.0042	0.029	16.78269	0.08116572	6.260943	0.02400914	214.9147309	52.8457893	33.0	1240.5051	157.8261	25.0244	0.0053	26.0949	0.0042	0.029	16.78269	0.08116572	6.260943	0.02400914	214.9147309	52.8457893
34.0	2565.3557	149.8417	27.7857	0.0231	27.888	0.0218	0.971	1.319266	0.02804856	1.200581	0.02405809	214.9029764	52.8373343	34.0	2565.3557	149.8417	27.7857	0.0231	27.888	0.0218	0.971	1.319266	0.02804856	1.200581	0.02405809	214.9029764	52.8373343
35.0	972.3421	165.5668	24.9458	0.0072	27.5495	0.0159	0.0	18.04229	0.1195547	1.639886	0.02403363	214.9170463	52.8475335	36.0	972.3421	165.5668	24.986	0.0074	27.6514	0.0175	0.0	17.38612	0.1181007	1.492898	0.02403363	214.9170463	52.8475335
37.0	9394.5791	539.5083	21.4497	0.0005	23.7997	0.0005	0.029	451.5528	0.196658	51.849	0.02400302	214.8379306	52.7960558	37.0	9394.5791	539.5083	21.4497	0.0005	23.7997	0.0005	0.029	451.5528	0.196658	51.849	0.02400302	214.8379306	52.7960558
38.0	3767.6582	159.2029	25.9329	0.0065	26.2405	0.0048	0.026	7.268605	0.0433849	5.475224	0.02401527	214.8921386	52.8297501	38.0	3767.6582	159.2029	25.9329	0.0065	26.2405	0.0048	0.026	7.268605	0.0433849	5.475224	0.02401527	214.8921386	52.8297501
39.0	904.9067	439.7265	21.413	0.0003	22.3488	0.0001	0.029	467.0898	0.1432	197.2804	0.02407031	214.9147669	52.8494416	39.0	904.9067	439.7265	21.413	0.0003	22.3488	0.0001	0.029	467.0898	0.1432	197.2804	0.02407031	214.9147669	52.8494416
40.0	2041.2924	185.981	26.0597	0.0091	26.5856	0.0065	0.025	6.46734	0.05423113	3.98442	0.02400302	214.9072788	52.8408569	40.0	2041.2924	185.981	26.0597	0.0091	26.5856	0.0065	0.025	6.46734	0.05423113	3.98442	0.02400302	214.9072788	52.8408569
41.0	758.1318	231.5067	24.8836	0.0054	25.7205	0.003	0.028	19.10525	0.09544525	8.838938	0.02407642	214.9182678	52.8492494	41.0	758.1318	231.5067	24.8836	0.0054	25.7205	0.003	0.028	19.10525	0.09544525	8.838938	0.02407642	214.9182678	52.8492494
42.0	2586.8704	145.4613	29.1681	0.0391	28.7727	0.0491	0.923	0.3692853	0.01328386	0.5315323	0.02403975	214.9028303	52.8371741	42.0	2586.8704	145.4613	29.1681	0.0391	28.7727	0.0491	0.923	0.3692853	0.01328386	0.5315323	0.02403975	214.9028303	52.8371741
44.0	3900.5808	246.3932	24.7373	0.0045	25.8524	0.0033	0.028	21.86245	0.09094837	7.827991	0.02401527	214.8900351	52.8293764	43.0	3900.5808	246.3932	24.7373	0.0045	25.8524	0.0033	0.028	21.86245	0.09094837	7.827991	0.02401527	214.8900351	52.8293764
45.0	2795.8743	149.4638	29.319	0.041	29.1992	0.0727	0.851	0.3213693	0.01212645	0.3588621	0.02403975	214.900921	52.8358685	45.0	2795.8743	149.4638	29.319	0.041	29.1992	0.0727	0.851	0.3213693	0.01212645	0.3588621	0.02403975	214.900921	52.8358685
46.0	717.5222	206.4371	25.6001	0.0082	26.2154	0.0047	0.027	9.876045	0.07465403	5.603124	0.02401527	214.9188943	52.8493719	46.0	717.5222	206.4371	25.6001	0.0082	26.2154	0.0047	0.027	9.876045	0.07465403	5.603124	0.02401527	214.9188943	52.8493719
47.0	2519.647	187.1812	26.8846	0.0259	28.2188	0.0295	0.0	3.025305	0.07225166	0.8853111	0.02403975	214.9029923	52.8378261	44.0	2519.647	187.1812	26.8626	0.0256	28.2177	0.0295	0.0	3.087297	0.07285967	0.8862219	0.02403975	214.9029923	52.8378261
48.0	295.2859	179.6061	27.1107	0.0229	27.6667	0.0177	0.0	2.456575	0.05187513	1.472093	0.02400302	214.9229509	52.8519076	47.0	295.2859	179.6061	27.1107	0.0229	27.6667	0.0177	0.0	2.456575	0.05187513	1.472093	0.02400302	214.9229509	52.8519076
49.0	2479.8501	149.5031	28.754	0.0218	28.1552	0.0278	0.895	0.5407721	0.01084623	0.9387243	0.02405198	214.9037439	52.8378754	48.0	2479.8501	149.5031	28.754	0.0218	28.1552	0.0278	0.895	0.5407721	0.01084623	0.9387243	0.02405198	214.9037439	52.8378754
50.0	2609.8479	192.5274	26.5986	0.0285	27.9964	0.024	0.0	3.937173	0.1031461	1.086546	0.02402751	214.9021302	52.8372822	10.0	2609.8479	192.5274	26.5903	0.0293	27.9964	0.024	0.0	3.967178	0.1070292	1.086546	0.02402751	214.9021302	52.8372822
51.0	2569.2363	180.0414	27.4097	0.0286	27.4885	0.0151	0.003	1.865137	0.04910837	1.734699	0.02405198	214.9026243	52.8374727	49.0	2569.2363	180.0414	27.4213	0.0289	27.4993	0.0152	0.003	1.845436	0.04910837	1.71754	0.02405198	214.9026243	52.8374727
52.0	662.983	212.9813	26.2031	0.0146	27.2297	0.0118	0.0	5.667355	0.07635812	2.20159	0.02402139	214.919313	52.8497535	50.0	662.983	212.9813	26.2031	0.0146	27.2297	0.0118	0.0	5.667355	0.07635812	2.20159	0.02402139	214.919313	52.8497535
53.0	4398.2612	172.7559	29.4275	0.0971	29.4442	0.0911	0.014	0.2907981	0.02600834	0.2863625	0.02403363	214.8863649	52.8258184	51.0	4398.2612	172.7559	29.4275	0.0971	29.4442	0.0911	0.014	0.2907981	0.02600834	0.2863625	0.02403363	214.8863649	52.8258184
54.0	2442.9714	152.5412	28.2239	0.0189	27.926	0.0225	0.945	0.8811443	0.01533888	1.159288	0.02402751	214.9040414	52.838126	52.0	2442.9714	152.5412	28.2239	0.0189	27.926	0.0225	0.945	0.8811443	0.01533888	1.159288	0.02402751	214.9040414	52.838126
55.0	2222.4954	183.5999	27.3364	0.0392	28.2929	0.0315	0.0	1.99542	0.0719968	0.8269213	0.02398463	214.9056848	52.8396936	53.0	2222.4954	183.5999	27.3364	0.0392	28.2929	0.0315	0.0	1.99542	0.0719968	0.8269213	0.02398463	214.9056848	52.8396936
56.0	713.1939	165.6097	27.1698	0.0221	29.1106	0.0669	0.461	2.326468	0.0472776	0.3893843	0.0239785	214.9193622	52.849179	57.0	713.1939	165.6097	27.8396	0.0328	29.055	0.0635	0.461	1.255405	0.03786482	0.4098446	0.0239785	214.9193622	52.849179
57.0	877.242	181.1535	27.57	0.0305	28.0995	0.0264	0.0	1.609176	0.04521068	0.9880855	0.02405198	214.9177325	52.8482214	54.0	877.242	181.1535	27.57	0.0305	28.0995	0.0264	0.0	1.609176	0.04521068	0.9880855	0.02405198	214.9177325	52.8482214
58.0	755.495	164.7754	29.7215	0.1859	29.9999	0.1519	0.081	0.2218135	0.03796179	0.1716529	0.02400302	214.9189929	52.8489059	55.0	755.495	164.7754	29.7215	0.1859	29.9999	0.1519	0.081	0.2218135	0.03796179	0.1716529	0.02400302	214.9189929	52.8489059
59.0	2249.2222	182.8547	27.1104	0.0269	27.939	0.0228	0.0	2.457289	0.06093465	1.145549	0.02403363	214.9054538	52.8395198	56.0	2249.2222	182.8547	27.1051	0.0269	27.939	0.0228	0.0	2.469207	0.06105519	1.145549	0.02403363	214.9054538	52.8395198
60.0	775.9468	177.1918	28.3481	0.1069	28.8196	0.0513	0.0	0.7858688	0.07736256	0.5090777	0.02402751	214.9186795	52.8488431	58.0	775.9468	177.1918	28.3475	0.1074	28.8196	0.0513	0.0	0.7863579	0.07778907	0.5090777	0.02402751	214.9186795	52.8488431
61.0	2209.7759	187.3704	27.33	0.0462	28.4235	0.0356	0.0	2.007292	0.08536021	0.7331434	0.02402751	214.9057588	52.8397947	59.0	2209.7759	187.3704	27.33	0.0462	28.4235	0.0356	0.0	2.007292	0.08536021	0.7331434	0.02402751	214.9057588	52.8397947
62.0	1007.7704	182.8596	27.0273	0.0286	27.4907	0.0151	0.0	2.652756	0.06997707	1.731051	0.02403363	214.9165478	52.847402	60.0	1007.7704	182.8596	27.0273	0.0286	27.4907	0.0151	0.0	2.652756	0.06997707	1.731051	0.02403363	214.9165478	52.847402
63.0	4220.5918	169.8569	99.0	99.0	99.0	99.0	0.354	-0.03340262	0.01434821	-0.09839135	0.02402139	214.8879819	52.8269311	61.0	4220.5918	169.8569	99.0	99.0	99.0	99.0	0.354	-0.03340262	0.01434821	-0.09839135	0.02402139	214.8879819	52.8269311
64.0	1227.3496	170.4166	26.5129	0.0193	29.083	0.0654	0.001	4.260243	0.0756325	0.3993941	0.02403363	214.9147161	52.8459408	62.0	1227.3496	170.4166	26.5124	0.0193	29.083	0.0654	0.001	4.262271	0.0756325	0.3993941	0.02403363	214.9147161	52.8459408
65.0	387.0681	167.0863	27.3337	0.036	29.1944	0.0725	0.013	2.00044	0.06636392	0.3604571	0.02405809	214.922262	52.8512573	63.0	387.0681	167.0863	27.2927	0.0354	29.1733	0.0711	0.013	2.077448	0.06768036	0.3675257	0.02405809	214.922262	52.8512573
66.0	268.632	165.0556	27.4556	0.0268	28.3712	0.0339	0.0	1.788076	0.04405758	0.7693242	0.02403363	214.9233421	52.8519982	64.0	268.632	165.0556	27.4556	0.0268	28.3712	0.0339	0.0	1.788076	0.04405758	0.7693242	0.02403363	214.9233421	52.8519982
67.0	2784.7566	190.1674	27.3548	0.036	27.9236	0.0225	0.0	1.961991	0.06502084	1.161901	0.02403975	214.9005925	52.8361588	65.0	2784.7566	190.1674	27.3514	0.0349	27.9366	0.0227	0.0	1.968035	0.06330192	1.14812	0.02403975	214.9005925	52.8361588
68.0	1310.2764	185.5237	30.5069	0.2567	30.7169	0.2946	0.6	0.1076079	0.02543665	0.0886876	0.02405809	214.9138162	52.8454958	66.0	1310.2764	185.5237	30.5069	0.2567	30.7169	0.2946	0.6	0.1076079	0.02543665	0.0886876	0.02405809	214.9138162	52.8454958
69.0	3683.5959	182.184	27.9163	0.0545	28.5322	0.0393	0.0	1.169723	0.05865993	0.6633425	0.02399689	214.8926478	52.8304079	67.0	3683.5959	182.184	27.8464	0.0577	28.5227	0.0389	0.0	1.247489	0.06630851	0.6691656	0.02399689	214.8926478	52.8304079
70.0	2073.8914	175.889	27.9	0.0321	28.1236	0.0271	0.0	1.187418	0.03514579	0.9664251	0.02408253	214.9070936	52.8405955	68.0	2073.8914	175.889	27.9	0.0321	28.1236	0.0271	0.0	1.187418	0.03514579	0.9664251	0.02408253	214.9070936	52.8405955
71.0	2549.9504	161.9585	28.0423	0.0238	28.1547	0.0278	0.67	1.041604	0.02284798	0.9390977	0.02403363	214.9029867	52.8374975	69.0	2549.9504	161.9585	28.0423	0.0238	28.1547	0.0278	0.67	1.041604	0.02284798	0.9390977	0.02403363	214.9029867	52.8374975
72.0	1520.1526	753.5997	19.5287	0.0001	21.1903	0.0	0.029	2649.221	0.2643176	573.4579	0.02402751	214.9059685	52.8472294	70.0	1520.1526	753.5997	19.5288	0.0001	21.1903	0.0	0.029	2649.012	0.2645401	573.4579	0.02402751	214.9059685	52.8472294
73.0	937.0325	164.9008	26.2769	0.014	27.9845	0.0237	0.0	5.294606	0.06816747	1.098471	0.02402139	214.9173689	52.8477541	71.0	937.0325	164.9008	26.4212	0.0153	27.9818	0.0237	0.0	4.635787	0.06530292	1.101229	0.02402139	214.9173689	52.8477541
74.0	3677.0857	174.9449	29.3419	0.1812	29.7507	0.1209	0.084	0.3146659	0.05250906	0.2159409	0.02404586	214.8927821	52.8304102	72.0	3677.0857	174.9449	29.0319	0.1396	29.4122	0.0885	0.071	0.4186484	0.05382286	0.2949273	0.02404586	214.8927821	52.8304102
75.0	3296.0085	168.215	26.9977	0.0175	27.5965	0.0166	0.408	2.725999	0.04380653	1.570403	0.02399689	214.8962564	52.8327939	73.0	3296.0085	168.215	26.9977	0.0175	27.5965	0.0166	0.408	2.725999	0.04380653	1.570403	0.02399689	214.8962564	52.8327939
76.0	2054.3826	167.8335	27.3683	0.0212	27.7415	0.019	0.096	1.937691	0.03776761	1.374087	0.02402139	214.9073526	52.8406759	74.0	2054.3826	167.8335	27.3683	0.0212	27.7415	0.019	0.096	1.937691	0.03776761	1.374087	0.02402139	214.9073526	52.8406759
77.0	1246.4116	183.3852	27.8746	0.0542	28.8593	0.0531	0.0	1.215535	0.06069285	0.4907729	0.02400302	214.9144094	52.8458897	75.0	1246.4116	183.3852	27.8027	0.0525	28.8593	0.0531	0.0	1.298718	0.06277707	0.4907729	0.02400302	214.9144094	52.8458897
78.0	1447.0972	168.8841	27.1116	0.0133	27.1641	0.0112	0.978	2.454426	0.03007261	2.338592	0.02408253	214.9127683	52.8445373	76.0	1447.0972	168.8841	27.1116	0.0133	27.1641	0.0112	0.978	2.454426	0.03007261	2.338592	0.02408253	214.9127683	52.8445373
79.0	1218.5585	168.597	27.0685	0.0223	29.2321	0.075	0.376	2.553967	0.05250906	0.3481391	0.02403363	214.9148138	52.8459867	77.0	1218.5585	168.597	27.0685	0.0223	29.2321	0.075	0.376	2.553967	0.05250906	0.3481391	0.02403363	214.9148138	52.8459867
80.0	1035.1384	166.3804	29.316	0.0714	29.1657	0.0705	0.096	0.3222508	0.02117793	0.3700922	0.02401527	214.9164765	52.8471393	79.0	1035.1384	166.3804	29.316	0.0714	29.1657	0.0705	0.096	0.3222508	0.02117793	0.3700922	0.02401527	214.9164765	52.8471393
81.0	3106.7451	197.8736	25.4742	0.0078	26.5187	0.0062	0.001	11.09026	0.07914773	4.237636	0.02403363	214.8976352	52.8341558	80.0	3106.7451	197.8736	25.4742	0.0078	26.5187	0.0062	0.001	11.09026	0.07914773	4.237636	0.02403363	214.8976352	52.8341558
82.0	711.9373	169.7407	27.0583	0.0299	29.7435	0.1201	0.454	2.578079	0.0709164	0.2173737	0.02403975	214.91933	52.8492093	81.0	711.9373	169.7407	27.073	0.0301	29.7689	0.1229	0.454	2.543299	0.07055259	0.2123511	0.02403975	214.91933	52.8492093
83.0	3639.3418	206.3935	25.9328	0.0115	26.5548	0.0064	0.023	7.269072	0.07693369	4.099243	0.02401527	214.8927886	52.8308196	82.0	3639.3418	206.3935	25.9328	0.0115	26.5548	0.0064	0.023	7.269072	0.07693369	4.099243	0.02401527	214.8927886	52.8308196
84.0	3882.6721	181.0837	28.041	0.0407	29.4383	0.0908	0.081	1.042768	0.03910662	0.287937	0.02407031	214.8908815	52.8291377	83.0	3882.6721	181.0837	28.041	0.0407	29.4383	0.0908	0.081	1.042768	0.03910662	0.287937	0.02407031	214.8908815	52.8291377
85.0	2257.6963	175.3467	26.7756	0.0142	27.0561	0.0101	0.013	3.344679	0.04363837	2.583361	0.02405198	214.9054571	52.8394255	85.0	2257.6963	175.3467	26.7728	0.0142	27.0561	0.0101	0.013	3.353406	0.04397405	2.583361	0.02405198	214.9054571	52.8394255
86.0	3844.2258	174.539	28.5892	0.0527	28.8768	0.054	0.002	0.6294152	0.03055769	0.4829482	0.02402751	214.8912936	52.8293466	86.0	3844.2258	174.539	28.5892	0.0527	28.8768	0.054	0.002	0.6294152	0.03055769	0.4829482	0.02402751	214.8912936	52.8293466
87.0	1893.3087	175.5524	28.9142	0.1025	29.0864	0.0655	0.004	0.4665791	0.04405758	0.3981548	0.02402751	214.9087108	52.8417403	87.0	1893.3087	175.5524	28.9142	0.1025	29.0864	0.0655	0.004	0.4665791	0.04405758	0.3981548	0.02402751	214.9087108	52.8417403
88.0	1400.5139	171.014	29.9556	0.2437	32.4714	1.4796	0.354	0.1788028	0.04012737	0.01762244	0.02400914	214.9131622	52.8448446	88.0	1400.5139	171.014	29.9556	0.2437	32.4714	1.4796	0.354	0.1788028	0.04012737	0.01762244	0.02400914	214.9131622	52.8448446
89.0	329.1887	166.5649	29.0007	0.0736	29.0999	0.0664	0.074	0.4308521	0.02920436	0.3932302	0.02402751	214.9227849	52.851622	78.0	329.1887	166.5649	28.9513	0.0715	29.1256	0.0679	0.074	0.4508972	0.02970361	0.3840405	0.02402751	214.9227849	52.851622
90.0	1855.6251	166.3079	28.6191	0.0272	28.0818	0.026	0.916	0.6122929	0.01533888	1.004388	0.02400914	214.9091447	52.8419296	89.0	1855.6251	166.3079	28.6191	0.0272	28.0818	0.026	0.916	0.6122929	0.01533888	1.004388	0.02400914	214.9091447	52.8419296
91.0	6922.8306	258.2413	23.9703	0.0028	25.5091	0.0024	0.029	44.30707	0.1127499	10.73927	0.02403975	214.8629326	52.8102439	90.0	6922.8306	258.2413	23.9641	0.0027	25.5086	0.0024	0.029	44.56316	0.1128151	10.74381	0.02403975	214.8629326	52.8102439
92.0	3191.3071	177.5734	33.0169	1.0697	33.4983	3.8098	0.348	0.01066189	0.01050181	0.006843825	0.02400914	214.8970932	52.8335092	91.0	3191.3071	177.5734	33.0169	1.0697	33.4983	3.8098	0.348	0.01066189	0.01050181	0.006843825	0.02400914	214.8970932	52.8335092
93.0	329.6196	169.8512	28.3547	0.061	29.0679	0.0644	0.067	0.7811438	0.04389038	0.4049977	0.02402139	214.9227465	52.851637	92.0	329.6196	169.8512	28.4142	0.0622	29.0525	0.0635	0.067	0.739453	0.04235587	0.4107788	0.02402139	214.9227465	52.851637
94.0	2520.449	196.4784	26.6207	0.0226	27.842	0.0208	0.0	3.857776	0.08016307	1.25264	0.02402751	214.9028874	52.8378712	93.0	2520.449	196.4784	26.6173	0.0224	27.8475	0.0209	0.0	3.869852	0.07974926	1.246255	0.02402751	214.9028874	52.8378712
95.0	2773.6147	180.4522	99.0	99.0	30.9873	0.3775	0.462	-0.03982386	0.03419143	0.06913162	0.02403363	214.9007942	52.8361771	94.0	2773.6147	180.4522	99.0	99.0	30.9873	0.3775	0.462	-0.03982386	0.03419143	0.06913162	0.02403363	214.9007942	52.8361771
96.0	2675.2524	178.4047	29.9878	0.1662	30.0992	0.1666	0.651	0.1735768	0.02656772	0.1566431	0.02402751	214.9016944	52.8367907	95.0	2675.2524	178.4047	29.9878	0.1662	30.0992	0.1666	0.651	0.1735768	0.02656772	0.1566431	0.02402751	214.9016944	52.8367907
