X_IMAGE	Y_IMAGE	My_ID
607.251	3476.0701	8702
7062.708	3359.8762	8703
8436.5488	3352.1584	8704
1962.925	3352.6641	8705
7446.4067	3349.802	8706
932.3177	3396.2878	8707
7573.8535	3459.4141	8708
9313.4736	3349.5427	8709
9608.6455	3408.7529	8710
7016.6743	3349.4473	8711
995.9023	3366.4204	8713
7961.2783	3439.6074	8714
9109.7178	3389.0234	8715
7941.728	3355.1782	8716
2654.4272	3363.7285	8717
3631.7236	3384.6077	8718
7969.6699	3356.2275	8719
8505.2344	3378.8958	8720
7424.7515	3354.2781	8721
7981.1562	3534.4358	8722
6904.6143	3416.8459	8723
1253.1823	3359.8032	8724
2419.9429	3366.8081	8725
8761.7227	3355.4314	8727
2320.3818	3365.0918	8728
6859.6606	3443.3235	8729
8014.0635	3375.783	8730
1965.7646	3428.5918	8731
2984.7954	3374.7112	8732
6058.0737	3363.2954	8733
7194.7466	3467.5913	8734
1250.4741	3360.9714	8735
8266.1035	3356.0	8736
9384.0459	3691.8518	8737
8234.1611	3363.9783	8738
7864.8999	3367.1296	8739
6395.9893	3371.7061	8740
7292.6851	3386.7268	8741
7559.3218	3363.3545	8742
9383.624	3366.1838	8743
6000.0718	3361.4683	8744
1354.4991	3386.7507	8745
7928.6655	3371.1846	8746
6513.4746	3392.6982	8747
6066.1377	3366.2908	8748
7880.6304	3368.3657	8749
7750.2285	3412.1665	8750
683.7751	3379.4739	8751
6330.3926	3377.064	8752
7766.4819	3401.7798	8753
6000.0083	3365.5623	8754
2607.3147	3370.8108	8755
6648.6172	3369.1091	8756
8253.002	3370.0378	8757
2105.0203	3400.6326	8758
7913.6704	3370.1179	8759
3406.6243	3380.8992	8760
333.4707	3491.2166	8761
8540.3809	3371.2014	8762
8276.1328	3378.7229	8763
4011.7407	3631.8748	8764
9262.3496	3374.9761	8765
8398.5605	3370.3557	8766
6995.9204	3373.3083	8767
8830.8027	3448.6626	8768
406.7426	3380.6006	8769
8235.6104	3375.6082	8770
3813.0652	3389.511	8771
2669.582	3388.9294	8772
6761.772	3377.5134	8773
715.432	3376.7383	8774
3098.8286	3383.282	8775
3078.8472	3383.9854	8776
6881.6333	3451.8396	8777
8053.4297	3380.998	8778
8472.1064	3378.8125	8779
10208.0664	3397.4253	8780
7753.3506	3375.8149	8781
7246.1929	3412.1687	8782
4305.7563	3412.4275	8783
7941.5322	3374.811	8784
8219.3848	3378.2158	8785
7364.6133	3409.1335	8786
7456.4028	3377.7815	8787
8124.8843	3375.3728	8788
1839.6298	3395.8342	8789
4037.5068	3381.6582	8790
757.2391	3399.7371	8791
220.5089	3383.5872	8792
6000.1416	3386.106	8793
2474.3386	3395.8992	8794
8133.0098	3381.0442	8795
7848.1177	3383.939	8796
3023.3667	3391.2363	8797
3871.7441	3392.6213	8798
2457.6665	3409.9302	8799
7942.5	3382.9746	8800
6843.6455	3384.2087	8801
7893.6211	3383.7124	8802
8161.1792	3382.6733	8803
6009.2988	3419.9055	8804
8717.5244	3393.8928	8805
3220.875	3557.6812	8806
8465.4238	3394.7527	8807
3870.3279	3389.6677	8808
7134.1709	3473.8779	8809
7739.3203	3384.7788	8810
9841.8604	3397.4854	8811
8206.8926	3390.6279	8812
8145.1567	3392.9614	8813
9025.8203	3400.9697	8814
656.7778	3393.4116	8815
3346.7004	3391.7014	8816
4248.9224	3394.6836	8817
6006.5532	3389.2485	8818
7522.3745	3412.4939	8819
6495.3311	3427.7554	8820
4473.2329	3387.4224	8821
8469.5195	3393.4912	8822
1694.4635	3446.2891	8823
6658.4492	3393.8423	8824
6236.8223	3399.95	8825
8459.6777	3392.7495	8826
8007.7393	3410.2576	8827
6976.5781	3649.6331	8828
7101.9976	3404.2947	8829
8892.0781	3399.1338	8830
8398.0967	3437.2434	8831
6325.5308	3404.9441	8832
3677.6951	3401.6689	8833
6915.4956	3421.3875	8834
9854.9238	3412.2622	8835
2797.6128	3481.0176	8836
8025.4717	3405.0334	8837
9704.2324	3459.6497	8838
8739.2793	3399.5796	8839
7890.5151	3395.6912	8840
6865.9019	3464.8804	8841
6253.8208	3395.3577	8842
2646.1597	3424.8757	8843
10295.5957	3405.4465	8844
7928.5176	3403.2368	8845
8160.5122	3401.5554	8846
7918.1587	3399.2258	8847
1996.6559	3406.4353	8849
7952.1196	3409.0779	8850
7742.3867	3399.7666	8851
2172.3125	3410.5156	8852
8099.4307	3400.7681	8853
8407.499	3398.4836	8854
7950.4219	3403.3118	8856
2050.4709	3416.6775	8857
212.3392	3492.093	8858
8496.916	3405.3633	8859
10296.2393	3410.2554	8860
1822.7288	3403.2532	8861
576.9695	3407.9949	8862
581.96	3402.9702	8863
4117.1411	3428.7253	8865
7160.4639	3408.9895	8866
2726.8533	3408.8706	8867
8284.7744	3407.4368	8868
3762.2781	3424.8774	8870
6939.9795	3409.5989	8871
4468.7441	3448.9895	8873
3088.2026	3410.0273	8874
8142.7051	3408.5952	8875
7939.5845	3405.7009	8876
7923.9546	3411.4514	8877
6424.79	3405.6548	8878
9382.9502	3408.9397	8879
6238.5439	3406.4468	8880
6259.4072	3441.0654	8881
3089.553	3412.7073	8882
7991.3296	3411.9573	8883
2988.1162	3445.0874	8884
7287.1689	3408.3767	8885
6825.1265	3425.4543	8886
6859.1597	3423.6821	8887
8178.5952	3425.3123	8888
4234.8501	3418.0476	8889
3000.031	3416.7542	8890
7603.6099	3438.9951	8891
3760.9631	3436.2354	8892
6212.7515	3528.6006	8893
3100.9065	3417.1528	8894
6857.9795	3419.502	8895
8496.0449	3419.7793	8896
4272.1587	3662.0229	8897
4395.9819	3446.0522	8898
3642.2585	3438.0356	8899
6306.0342	3487.4958	8900
3187.6602	3426.4534	8902
3753.844	3429.0295	8903
192.3197	3442.1343	8904
3884.7703	3421.4888	8905
7988.6631	3419.7349	8906
7415.856	3419.9006	8907
6203.9062	3419.9666	8908
4405.8779	3456.0256	8909
7905.3052	3421.7993	8910
3579.0239	3418.4807	8911
6402.7988	3433.1841	8912
4235.1182	3428.1201	8913
6863.7603	3425.3833	8914
4089.1672	3493.6157	8915
3593.7397	3592.877	8916
9403.417	3421.72	8917
7886.0825	3424.573	8918
6190.0513	3455.4761	8919
9658.4619	3431.5798	8920
7889.6099	3431.0947	8921
850.8588	3441.1187	8922
3542.6033	3493.0042	8923
2607.9946	3470.5554	8924
9418.7031	3439.7659	8925
7755.585	3433.616	8926
2425.1687	3430.7822	8927
3734.7688	3515.3477	8928
2531.729	3442.1008	8929
9625.9785	3435.4775	8930
10314.3809	3431.032	8931
3444.4688	3453.9814	8932
8170.3965	3429.4233	8933
2283.2383	3523.5068	8934
7806.6738	3459.2129	8935
1907.7424	3434.7705	8936
10060.8604	3439.8428	8937
7807.855	3433.1917	8938
3353.4817	3466.939	8939
8384.8408	3456.9673	8940
1234.3397	3453.7378	8942
8572.1807	3429.6074	8943
667.5878	3474.4241	8944
8254.625	3432.2871	8945
7939.2549	3432.2087	8947
841.6975	3442.916	8948
190.6936	3469.2351	8949
622.2993	3434.0061	8950
7814.3794	3459.2454	8951
8202.1357	3440.7703	8952
7492.98	3437.5876	8953
7466.6982	3439.5557	8954
7390.0151	3438.0132	8956
3561.5298	3437.4778	8957
7858.1875	3433.5918	8958
8588.6182	3436.2703	8959
7878.5811	3436.3435	8960
8614.4092	3435.8401	8961
7240.7539	3433.6216	8962
6489.2632	3445.3931	8963
7410.4443	3448.814	8964
6951.5234	3440.1543	8965
8187.5415	3436.4355	8967
2928.55	3458.5696	8968
4102.5547	3513.8254	8969
10340.3311	3459.5352	8970
3950.7388	3446.186	8972
3529.8423	3446.5876	8973
6236.0537	3450.2065	8974
6953.8193	3448.3191	8975
2266.3674	3443.4023	8976
2538.3635	3448.7061	8977
6478.0435	3518.832	8978
7001.4019	3441.8699	8979
8194.5254	3448.3799	8980
6794.709	3445.5361	8981
182.6062	3567.6311	8982
7946.7627	3440.4202	8983
6521.3281	3487.407	8984
3331.813	3474.4412	8985
7161.168	3441.7251	8986
7412.0088	3455.7109	8987
1836.2178	3461.8193	8988
8236.251	3442.6567	8989
7927.5327	3447.45	8990
10317.959	3494.6147	8991
1219.9299	3458.5093	8992
8099.1777	3448.1638	8993
2988.0198	3463.604	8994
4470.8887	3465.2053	8995
10106.3496	3447.1917	8996
3696.7012	3454.3682	8997
8651.375	3954.6782	8998
7413.021	3459.4509	8999
7993.0459	3455.3943	9000
7473.4897	3462.8774	9001
7002.3232	3450.397	9002
7933.7754	3446.4299	9003
6893.5273	3485.1057	9004
4155.5015	3464.2964	9005
2393.667	3448.822	9006
8183.3633	3448.7412	9007
7981.769	3458.3765	9008
7504.748	3455.3347	9009
8136.229	3454.6387	9010
192.1186	3488.7961	9012
1613.1267	3463.8303	9013
9094.375	3459.2651	9014
6948.2095	3458.8291	9015
2266.4045	3454.1758	9016
2465.176	3459.231	9017
7007.8584	3467.4019	9018
9104.1514	3461.8801	9019
7980.6655	3463.5818	9020
6051.1748	3476.3257	9021
7404.3657	3509.2751	9022
7396.5796	3458.7542	9024
10348.3057	3470.3391	9025
7108.6499	3474.0952	9026
8179.9834	3457.5	9027
8476.0615	3459.5447	9028
9156.9492	3458.5552	9029
9458.75	3479.0439	9030
3053.6465	3463.6306	9031
3291.9753	3466.1628	9032
6399.7583	3458.4387	9033
10017.4199	3492.582	9034
2904.7915	3511.5759	9035
7369.562	3464.3645	9036
10349.1885	3464.3591	9037
7887.9805	3464.1904	9038
7982.4858	3467.0366	9039
9520.748	3460.4668	9040
8205.542	3474.9136	9041
1255.4681	3471.4585	9042
7321.0684	3479.7388	9044
7522.5747	3464.6831	9045
6935.5342	3489.04	9046
2349.5256	3479.8435	9047
6008.5103	3475.1025	9048
9686.1035	3488.2898	9049
1407.4592	3494.9727	9050
6002.2817	3481.333	9051
8441.1582	3476.2576	9052
10340.8184	3505.5486	9053
6351.1021	3524.6057	9054
8351.291	3467.9968	9055
4183.6982	3480.6121	9056
8210.3926	3467.8503	9057
9087.8838	3486.6824	9058
6850.8682	3493.5439	9059
1698.7889	3480.3594	9060
1259.692	3476.0066	9061
7986.6279	3477.5879	9062
8029.5996	3473.7419	9063
7056.6904	3470.9939	9064
9220.9043	3641.7087	9065
9438.0928	3480.488	9066
8515.1514	3475.447	9067
7939.0996	3483.0054	9068
222.2093	3503.8762	9069
1653.3367	3482.0352	9070
4089.0681	3522.3418	9072
2515.8699	3491.0466	9073
8193.2998	3476.2805	9074
7822.2119	3476.7915	9075
9349.8623	3474.4062	9076
9477.5732	3475.8323	9077
7857.8071	3476.395	9078
10054.707	3479.0708	9079
9367.4893	3481.5332	9080
8194.501	3479.4851	9081
9458.6191	3507.4841	9083
9734.1094	3486.4954	9084
2882.0605	3547.9419	9085
4480.7559	3494.1179	9086
10271.7646	3505.2908	9087
4483.0947	3479.4963	9088
7976.3066	3485.1233	9089
8000.8926	3493.458	9090
8146.6582	3516.4038	9091
6873.5625	3483.1594	9092
8982.0869	3508.1868	9093
4123.6719	3489.0369	9094
7969.48	3484.4102	9095
8080.8174	3494.3311	9097
4020.7009	3489.9253	9098
6018.9727	3495.3589	9099
9928.7607	3505.8481	9100
7960.1821	3482.4031	9101
7917.2241	3482.3535	9102
8199.3105	3484.6912	9103
7507.3604	3487.793	9104
5998.084	3484.9211	9105
8167.1782	3485.075	9106
2259.8364	3483.6909	9107
9738.9033	3494.0332	9108
10311.5312	3503.4919	9109
7399.7373	3488.1531	9110
9827.4551	3487.219	9111
2945.0405	3809.8438	9112
7895.1899	3484.3997	9113
7972.8477	3484.6416	9114
8193.4092	3513.7839	9115
2852.4585	3497.0598	9116
8113.9565	3489.3289	9117
8934.5088	3497.7532	9118
7776.5117	3507.9165	9119
10316.9072	3508.1953	9120
5998.0459	3489.0947	9121
1124.3052	3491.6897	9122
8638.2793	3492.5811	9123
7747.7988	3505.1331	9124
8204.8125	3487.3547	9125
6009.5127	3491.0852	9126
6761.0913	3495.9517	9127
3388.0032	3489.4644	9128
1890.5955	3502.2395	9129
7806.7129	3494.3101	9130
7839.5093	3494.5359	9131
7993.8467	3494.0876	9132
8097.0078	3492.0293	9133
5998.2568	3493.3914	9134
8009.6128	3493.7681	9135
6008.2993	3498.2896	9136
2886.6536	3572.7988	9137
8019.8237	3494.8218	9138
3607.3145	3580.085	9139
8538.3867	3502.8723	9140
3313.2373	3570.5293	9141
9986.9297	3556.0518	9142
10242.3691	3497.4456	9143
10357.582	3500.9148	9145
8087.79	3493.3601	9146
8624.4912	3543.2776	9147
4305.9932	3638.437	9148
3699.9609	3526.3787	9150
9924.4131	3522.3252	9151
8429.6885	3495.5623	9152
9898.1729	3505.5103	9153
8647.0752	3540.5205	9154
7235.939	3497.501	9155
5961.6035	3500.188	9156
1586.4636	3519.2805	9157
8056.77	3497.3872	9158
5998.1709	3497.5083	9159
8045.7832	3505.7114	9160
8090.7593	3497.5867	9161
962.894	3584.23	9162
762.6936	3713.2769	9163
3852.679	3504.8352	9164
7672.3369	3507.3113	9165
9603.8857	3513.0276	9166
3648.7932	3508.2864	9167
2587.1807	3507.8738	9168
5998.1675	3505.7954	9169
8102.3701	3503.3372	9170
1609.1656	3546.0012	9171
7994.3701	3504.0061	9172
6775.2227	3507.4309	9174
6882.9878	3512.8276	9175
8066.917	3503.5308	9176
1490.9801	3521.3286	9177
3704.8987	3511.7817	9178
6961.4072	3507.175	9179
1931.488	3509.5366	9180
1396.1826	3512.7603	9181
3697.4431	3515.2815	9182
2753.0254	3515.5471	9183
8065.0386	3508.0007	9184
2619.04	3523.6609	9185
4175.313	3511.6216	9186
8190.5273	3521.0024	9187
7281.9971	3550.0627	9188
8075.9282	3510.0415	9189
7574.3789	3569.7383	9190
8057.9829	3508.4788	9191
3225.7056	3510.3865	9192
9028.7324	3509.4133	9193
8033.9658	3517.8718	9194
5998.23	3512.2788	9195
6010.6743	3510.3218	9196
8184.3989	3510.4658	9197
7979.7944	3517.5083	9198
843.7743	3530.907	9199
7334.418	3528.1648	9200
3071.7754	3538.3015	9201
6008.2017	3512.6331	9202
3704.9861	3526.4932	9203
6027.7842	3665.5059	9204
8958.4824	3516.7236	9205
8114.1807	3532.5479	9206
8959.583	3513.5122	9207
8478.5332	3529.1992	9208
8122.8013	3517.4656	9210
3088.9578	3537.5684	9211
3346.9155	3520.2192	9212
7950.3384	3517.552	9213
6530.7285	3748.8833	9214
3195.3215	3533.1179	9215
152.4031	3526.0879	9216
3283.6157	3519.6265	9217
3553.5369	3520.7605	9218
10317.6484	3517.7449	9219
1896.21	3518.2576	9220
6745.6289	3588.439	9221
7945.3174	4204.0918	9222
8048.8979	3516.7827	9223
7265.1255	3542.1101	9224
6540.6606	3519.0825	9225
6031.1284	3522.2588	9226
8009.9517	3522.6189	9227
3833.7893	3564.7253	9228
2439.417	3563.6804	9229
351.4551	3533.8416	9230
6608.895	3558.2903	9231
8089.9551	3521.0684	9232
9175.1865	3575.8411	9233
7716.3931	4038.6165	9234
3882.8662	3542.0266	9235
8104.2012	3519.3757	9236
8074.2104	3520.6926	9237
6967.9258	3723.3018	9238
400.6461	3710.7466	9239
3626.1924	3532.824	9240
3146.8958	3541.7217	9241
560.3915	3632.4998	9242
7997.9429	3529.1772	9243
3234.4146	3540.6196	9244
8325.2598	3531.2256	9245
8077.002	3527.1545	9246
7952.0962	3527.4702	9247
7951.2607	3532.1838	9248
3003.1521	3525.6226	9251
7494.5674	3534.1936	9252
7934.5273	3529.2402	9253
8076.3833	3531.7078	9254
2126.0408	3574.8022	9257
8096.7188	3569.2397	9258
2380.1345	3545.5122	9259
1073.9202	4158.7935	9260
3653.5684	3577.9275	9262
8592.0342	3690.5671	9263
723.9725	3588.3218	9264
5997.5405	3533.8025	9266
8017.1587	3531.4937	9267
7412.8071	3558.3594	9268
1941.0439	3538.7288	9270
8822.7031	3542.585	9271
8102.0903	3535.1658	9272
1141.062	3560.0886	9273
6323.9424	3591.5283	9275
3660.8518	3541.0857	9276
7935.0244	3538.1956	9277
9356.7305	3586.394	9278
1934.5902	3625.5059	9279
827.2503	3546.6396	9280
7290.7456	3553.5879	9281
6730.3618	3554.1296	9282
7930.748	3537.0212	9283
8606.3057	3535.5112	9284
3958.3877	3653.5549	9285
8418.5684	3540.2134	9286
7835.8247	3545.6504	9287
7201.5342	3545.6201	9288
8682.9561	3601.9065	9289
1939.8799	3536.0	9290
9890.043	3538.9854	9291
8043.4077	3545.1533	9292
3041.9707	3616.6262	9293
6437.4839	3584.4939	9294
8117.4585	3539.8997	9295
6408.644	3545.9968	9297
1937.6614	3538.3108	9298
7859.6987	3696.3835	9299
3356.0295	3545.7512	9300
6729.4175	3543.9629	9301
6515.7676	3554.761	9303
5997.0176	3540.4968	9304
7805.7866	3546.4175	9306
7666.8843	3563.0205	9307
8132.5039	3544.0503	9308
8028.1938	3544.0112	9309
7741.8882	3553.9836	9310
7939.645	3545.1016	9311
9211.8818	3590.2563	9312
6429.5933	3554.8569	9313
6686.1025	3674.7559	9314
7792.0552	3545.95	9315
1807.8881	3561.4937	9316
8055.3892	3546.0161	9317
3660.6443	3563.6558	9318
7815.3335	3549.7129	9319
7958.9307	3544.4172	9320
9911.5332	3570.7261	9321
744.3975	3552.6689	9322
7972.0068	3548.0	9323
1609.1033	3620.3274	9324
7434.3267	3548.8789	9325
7517.917	3553.6931	9326
9760.793	3551.4089	9327
3886.6055	3572.5442	9328
8084.2441	3548.5403	9329
5997.0098	3548.822	9330
8021.4844	3550.0188	9331
7961.0269	3557.219	9332
7972.312	3550.752	9333
2016.6855	3566.25	9334
7912.7383	3553.9866	9335
6223.5938	3559.2234	9336
7982.7202	3556.167	9337
1887.441	3558.4717	9338
9735.7607	3609.5151	9339
8877.1387	3557.1201	9340
9416.7949	3552.2119	9341
1458.7795	3557.1519	9342
8095.1509	3550.5864	9343
7167.3984	3553.1792	9344
8182.0059	3560.8186	9345
8078.79	3561.363	9346
2009.1937	3567.9495	9347
7977.6606	3564.2476	9348
967.3815	3573.481	9349
6867.8408	3697.7009	9350
8027.4976	3558.9062	9351
7961.8931	3561.1311	9353
9622.208	3727.0276	9354
3342.1753	3685.7522	9355
7433.4932	3566.9929	9356
8399.3018	3569.3093	9358
7962.3228	3566.416	9359
8059.479	3560.0437	9360
7515.3052	3575.4084	9361
1071.0582	3912.7368	9362
7437.9546	3565.8179	9363
8673.7822	3599.9473	9364
6044.6577	3559.9219	9365
1434.8237	3615.0698	9366
9833.8828	3589.9861	9367
996.8769	3604.0002	9368
7941.2261	3564.3298	9369
1403.4928	3564.0916	9370
6007.6094	3561.8086	9371
7972.5938	3565.6025	9372
8066.7524	3563.3037	9373
10366.9062	3573.7068	9374
3465.3354	3563.9978	9375
9253.1406	3619.4619	9376
9235.8965	3569.8992	9377
1456.6862	3569.9119	9378
8841.9209	3569.3779	9379
3944.4575	3564.7891	9380
8116.1401	3569.8643	9381
6894.4214	3765.9485	9383
1105.856	3587.189	9384
1782.2158	3600.1064	9385
6474.2744	3604.3918	9386
6146.4668	3570.4751	9387
8035.1807	3573.7554	9388
7977.5078	3574.0542	9389
8050.7935	3569.1355	9390
6641.0898	3576.05	9391
8142.564	3572.6162	9392
3404.0881	3590.6807	9393
6583.2427	3568.4241	9394
6302.29	3689.3499	9395
3394.0322	3605.0032	9396
8533.0859	3580.0276	9397
7984.0322	3581.5859	9398
7971.5195	3587.7954	9399
8078.0239	3572.0588	9400
8878.083	3576.481	9401
7022.9717	3664.6829	9402
2494.2336	3595.543	9403
8078.8301	3579.2451	9404
8065.0405	3573.8438	9405
357.7897	3579.1902	9406
1778.2889	3595.4199	9407
7978.9683	3582.5425	9408
8990.7529	3601.9246	9409
8610.0293	3578.7712	9410
2552.2358	3645.9907	9412
7876.4302	3590.7419	9413
9044.1895	3585.0078	9414
8257.335	3583.5391	9415
9752.292	3583.6951	9416
6336.0205	3590.092	9417
6481.2725	3584.7202	9418
7106.7485	3577.4302	9419
8048.0854	3581.9565	9420
8001.8291	3580.3804	9421
5996.8076	3582.8521	9422
6301.8608	3590.2285	9423
9066.3193	3589.0991	9424
6007.5913	3586.0042	9425
7499.3301	3596.3018	9426
6836.5972	3584.8306	9427
6136.9277	3587.4565	9428
159.9457	3680.6729	9429
2951.9827	3584.9146	9430
7339.8438	3582.2935	9431
8444.2881	3582.4272	9432
4483.897	3590.4387	9433
8088.9985	3586.1936	9434
8026.9961	3584.4893	9435
6765.9204	3596.9019	9436
431.7795	3591.3389	9437
3878.7664	3587.0435	9438
4233.1182	3632.3262	9439
8070.0176	3586.9934	9440
8372.3438	3595.8547	9441
7625.0962	3631.895	9442
7842.5566	3598.9197	9444
8024.0278	3588.6941	9445
4227.6079	3591.449	9446
8954.8496	3587.5281	9447
7990.8242	3592.6611	9448
3181.2576	3612.9893	9449
5998.1475	3591.8455	9450
1309.3168	3601.1335	9451
817.8198	3593.9075	9452
4276.6777	3593.8391	9453
10062.6465	3613.1213	9454
9254.2217	3592.0327	9455
1630.8802	3619.1809	9456
8220.4453	3594.7583	9457
8097.9111	3594.4854	9458
7256.4219	3606.1548	9459
1517.377	3592.791	9460
7215.772	3590.6135	9461
7726.1328	3627.1829	9463
3399.1589	3639.6196	9464
3382.2461	3694.8354	9465
7971.7505	3594.7983	9466
7466.5537	3595.2522	9467
7951.1699	3592.6841	9468
8020.8306	3599.5676	9469
3366.9897	3607.448	9470
5996.6289	3598.5615	9471
2043.0347	3610.7664	9472
10028.1201	3677.7725	9473
8791.7666	3609.6455	9474
7856.0591	3600.6948	9475
3253.1479	3599.1746	9476
8213.7588	3599.3245	9477
8087.6626	3599.1575	9478
1969.6523	3606.4548	9479
9550.9824	3614.4133	9480
7317.2817	3599.9763	9481
6000.7754	3597.4197	9482
2865.7471	3597.5623	9483
3363.1323	3604.6733	9484
8087.9668	3608.511	9485
9369.7031	3603.698	9486
2336.8989	3609.5737	9487
7973.5996	3599.4116	9488
7920.7251	3599.5999	9489
4540.7998	3615.0706	9490
825.5233	3638.2781	9491
681.9688	3604.9839	9492
10310.1152	3600.6287	9493
6027.729	3611.2324	9494
304.1681	3769.729	9495
8388.1377	3601.5903	9496
7853.7065	3606.8027	9497
7941.6753	3616.0242	9498
2765.0913	3638.0383	9499
7995.3115	3607.7874	9500
6928.2734	3616.3953	9501
9255.5791	3613.2173	9502
6459.5483	3641.5786	9503
8521.5371	3608.1599	9504
1780.1725	3613.6204	9505
8030.1748	3625.238	9506
8787.7002	3605.3867	9507
6661.7412	3623.9165	9508
8059.686	3610.3767	9509
6446.4492	3640.0427	9510
7926.7734	3605.4011	9511
8135.4902	3613.0771	9512
8035.4629	3607.9414	9513
7809.6118	3605.4141	9514
7924.0396	3612.9668	9515
9099.2529	3653.5652	9516
7886.0366	3619.416	9517
9566.0273	3629.9553	9518
8254.5723	3611.5938	9519
8655.7686	3631.9666	9520
6745.8491	3620.3604	9521
7983.6724	3607.613	9522
9437.6973	3609.8223	9523
8254.4326	3624.2146	9524
5996.0874	3615.5852	9525
3557.8376	3616.6245	9526
2756.0151	3629.1819	9527
9600.3467	3619.4453	9528
2881.1633	3624.6028	9529
8401.8281	3636.4465	9530
6016.6704	3613.7969	9532
6548.1826	3617.7603	9533
393.069	3640.1089	9534
2557.2532	3717.0527	9535
533.5793	3618.4041	9536
1464.2397	3621.0618	9537
1644.1805	3631.1204	9538
8081.8184	3620.9365	9539
6788.0273	3619.0549	9540
8102.457	3619.0256	9541
237.0349	3636.4746	9542
7971.2871	3614.2832	9543
7482.4131	3616.9849	9544
8100.21	3614.4146	9545
8065.3682	3620.2964	9546
7841.5645	3618.1387	9547
7298.0093	3618.593	9548
8034.2993	3616.4336	9550
8237.5068	3629.0088	9551
7960.749	3620.3657	9554
8097.8086	3622.468	9555
2180.7085	3620.1257	9556
7162.7368	3623.1162	9557
8809.5693	3643.7256	9558
7311.4434	3621.1704	9559
2479.4324	3626.6372	9560
10281.4092	3651.0471	9561
898.976	3660.0056	9562
6017.439	3647.2341	9563
2472.551	3640.0474	9564
1145.1211	3746.959	9565
8190.5176	3622.9253	9566
1686.9115	3629.855	9567
2095.606	3624.2412	9568
8067.8364	3624.2717	9569
6777.1113	3642.1138	9570
7402.2461	3625.1975	9571
9344.4863	3634.7756	9572
8490.1914	3622.6145	9573
8199.9893	3624.9871	9574
5996.0908	3628.3923	9575
3414.7283	3628.293	9576
8387.1396	3633.1848	9578
8090.7124	3630.5544	9580
6248.8291	3647.0354	9581
7781.2212	3627.1658	9582
1586.3384	3625.5364	9583
7550.1206	3625.6169	9584
7371.5762	3627.6433	9585
333.3149	3638.9805	9586
4361.7808	3644.0388	9587
8097.8784	3636.3457	9588
8222.5645	3663.2668	9589
8044.6406	3634.707	9590
6648.8887	3635.5896	9591
7488.6445	3648.4158	9593
7806.3228	3630.9805	9594
10255.4561	3654.1086	9595
8544.4795	3641.5081	9596
2438.2043	3659.5632	9597
10106.7412	3652.2261	9598
2480.5825	3640.634	9599
10035.0938	3632.7598	9600
6288.8408	3635.7092	9601
8107.3667	3636.3184	9602
8075.4385	3642.0254	9603
8134.9438	3631.4868	9604
4393.0244	3651.7766	9605
7053.0181	3634.699	9606
8085.645	3951.7334	9607
2286.884	3640.6345	9608
7860.5161	3641.22	9609
8707.915	3636.1328	9610
7936.5718	3633.3403	9611
7834.4048	3730.3936	9612
2443.4216	3644.2542	9613
395.8128	3741.0303	9614
7992.5103	3635.4968	9615
9356.582	3662.9968	9616
6005.9658	3643.9231	9617
3154.1165	3714.7805	9618
7332.981	3643.9792	9619
4439.9849	3687.179	9620
6890.2114	3733.1035	9621
751.1072	3644.647	9622
8575.1504	3645.1531	9623
7449.3198	3668.9827	9624
1626.0084	3675.248	9625
6778.6646	3645.6553	9626
8246.0449	3656.6987	9627
8194.958	3639.543	9628
8176.7231	3639.6016	9629
8239.0312	3650.146	9630
8095.2456	3639.7734	9631
3581.2725	3654.8923	9632
296.6806	3662.7166	9633
8211.4268	3645.4824	9634
3296.635	3646.0134	9635
7663.4434	3642.7229	9636
591.8062	3653.0676	9637
492.9923	3645.9006	9638
953.6072	3642.7844	9639
8323.7988	3644.1108	9640
8718.5635	3647.3899	9641
6487.7563	3649.823	9642
756.5219	3690.0776	9643
9991.1289	3657.646	9644
412.8044	3778.9653	9645
4207.9482	3699.4011	9646
1604.9233	3681.3674	9647
8044.1606	3644.3711	9648
4397.1919	3674.6733	9649
7706.5845	3654.9517	9650
7535.4453	3647.0723	9652
8076.1973	3649.2195	9653
3607.4275	3666.6873	9654
7877.6484	3648.0242	9655
7663.9795	3645.2278	9656
8849.8193	3651.6243	9657
9957.3721	3659.5093	9658
3466.4321	3712.447	9659
9593.6055	3667.0542	9660
8098.1641	3648.3008	9661
8093.7769	3648.3677	9662
1215.0975	3688.5159	9663
8201.96	3650.3772	9664
7900.5859	3655.6912	9665
6005.9985	3651.4592	9666
9536.8613	3696.2524	9667
3348.4985	3692.5051	9668
3223.438	3658.8926	9669
933.1913	3688.7986	9670
1055.0929	3665.3867	9671
7098.1172	3652.1919	9672
8865.5664	3664.2405	9673
7793.0161	3657.1106	9674
6916.2236	3681.9316	9675
7777.2725	3774.3591	9676
1019.0787	3660.8406	9677
8180.8979	3658.5288	9678
3443.3127	3661.1306	9679
3515.052	3655.8889	9680
9335.0332	3663.175	9681
7187.3794	3679.2725	9682
6228.2744	3671.9028	9683
8038.9556	3654.646	9685
7978.7827	3659.2854	9686
8108.0322	3666.0579	9687
1136.0283	3719.551	9688
8003.1982	3656.3196	9689
8018.854	3663.7998	9690
922.0803	3675.3457	9691
7260.3979	3657.1938	9692
6597.5034	3683.1667	9693
8302.7393	3658.5916	9694
4153.2104	3668.7791	9695
9092.8984	3666.0188	9696
986.8417	3660.6841	9697
9826.0967	3695.5005	9699
7262.9688	3664.5742	9700
