combo_index,num_sources,veto_snr,star_cut,color1_min,color2_max,color2_min,color3_intercept,color3_slope,snr_threshold,recovered_ids
887,7,2,0.8,0.5,0.5,-1.0,1.0,0.3,4,"4010,11659,12779,1424,8216,9562,5726"
888,7,2,0.8,0.5,0.5,-1.0,1.0,0.3,5,"4010,11659,12779,1424,8216,9562,5726"
889,7,2,0.8,0.5,0.5,-1.0,1.0,0.3,6,"4010,11659,12779,1424,8216,9562,5726"
890,7,2,0.8,0.5,0.5,-1.0,1.0,0.44,2,"4010,11659,12779,1424,8216,9562,5726"
891,7,2,0.8,0.5,0.5,-1.0,1.0,0.44,3,"4010,11659,12779,1424,8216,9562,5726"
892,7,2,0.8,0.5,0.5,-1.0,1.0,0.44,4,"4010,11659,12779,1424,8216,9562,5726"
893,7,2,0.8,0.5,0.5,-1.0,1.0,0.44,5,"4010,11659,12779,1424,8216,9562,5726"
894,7,2,0.8,0.5,0.5,-1.0,1.0,0.44,6,"4010,11659,12779,1424,8216,9562,5726"
895,7,2,0.8,0.5,0.5,-1.0,1.0,0.6,2,"4010,11659,12779,1424,8216,9562,5726"
896,7,2,0.8,0.5,0.5,-1.0,1.0,0.6,3,"4010,11659,12779,1424,8216,9562,5726"
897,7,2,0.8,0.5,0.5,-1.0,1.0,0.6,4,"4010,11659,12779,1424,8216,9562,5726"
898,7,2,0.8,0.5,0.5,-1.0,1.0,0.6,5,"4010,11659,12779,1424,8216,9562,5726"
899,7,2,0.8,0.5,0.5,-1.0,1.0,0.6,6,"4010,11659,12779,1424,8216,9562,5726"
900,10,2,0.8,0.5,0.5,-0.5,0.3,0.3,2,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
901,10,2,0.8,0.5,0.5,-0.5,0.3,0.3,3,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
902,10,2,0.8,0.5,0.5,-0.5,0.3,0.3,4,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
903,10,2,0.8,0.5,0.5,-0.5,0.3,0.3,5,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
904,10,2,0.8,0.5,0.5,-0.5,0.3,0.3,6,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
905,10,2,0.8,0.5,0.5,-0.5,0.3,0.44,2,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
906,10,2,0.8,0.5,0.5,-0.5,0.3,0.44,3,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
907,10,2,0.8,0.5,0.5,-0.5,0.3,0.44,4,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
908,10,2,0.8,0.5,0.5,-0.5,0.3,0.44,5,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
909,10,2,0.8,0.5,0.5,-0.5,0.3,0.44,6,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
910,8,2,0.8,0.5,0.5,-0.5,0.3,0.6,2,"3206,11659,12779,6802,1843,2034,8216,9562"
911,8,2,0.8,0.5,0.5,-0.5,0.3,0.6,3,"3206,11659,12779,6802,1843,2034,8216,9562"
912,8,2,0.8,0.5,0.5,-0.5,0.3,0.6,4,"3206,11659,12779,6802,1843,2034,8216,9562"
913,8,2,0.8,0.5,0.5,-0.5,0.3,0.6,5,"3206,11659,12779,6802,1843,2034,8216,9562"
914,8,2,0.8,0.5,0.5,-0.5,0.3,0.6,6,"3206,11659,12779,6802,1843,2034,8216,9562"
915,7,2,0.8,0.5,0.5,-0.5,0.65,0.3,2,"11659,12779,6802,1843,2034,8216,9562"
916,7,2,0.8,0.5,0.5,-0.5,0.65,0.3,3,"11659,12779,6802,1843,2034,8216,9562"
917,7,2,0.8,0.5,0.5,-0.5,0.65,0.3,4,"11659,12779,6802,1843,2034,8216,9562"
918,7,2,0.8,0.5,0.5,-0.5,0.65,0.3,5,"11659,12779,6802,1843,2034,8216,9562"
919,7,2,0.8,0.5,0.5,-0.5,0.65,0.3,6,"11659,12779,6802,1843,2034,8216,9562"
920,6,2,0.8,0.5,0.5,-0.5,0.65,0.44,2,"11659,12779,6802,1843,8216,9562"
921,6,2,0.8,0.5,0.5,-0.5,0.65,0.44,3,"11659,12779,6802,1843,8216,9562"
922,6,2,0.8,0.5,0.5,-0.5,0.65,0.44,4,"11659,12779,6802,1843,8216,9562"
923,6,2,0.8,0.5,0.5,-0.5,0.65,0.44,5,"11659,12779,6802,1843,8216,9562"
924,6,2,0.8,0.5,0.5,-0.5,0.65,0.44,6,"11659,12779,6802,1843,8216,9562"
925,6,2,0.8,0.5,0.5,-0.5,0.65,0.6,2,"11659,12779,6802,1843,8216,9562"
926,6,2,0.8,0.5,0.5,-0.5,0.65,0.6,3,"11659,12779,6802,1843,8216,9562"
927,6,2,0.8,0.5,0.5,-0.5,0.65,0.6,4,"11659,12779,6802,1843,8216,9562"
928,6,2,0.8,0.5,0.5,-0.5,0.65,0.6,5,"11659,12779,6802,1843,8216,9562"
929,6,2,0.8,0.5,0.5,-0.5,0.65,0.6,6,"11659,12779,6802,1843,8216,9562"
930,4,2,0.8,0.5,0.5,-0.5,1.0,0.3,2,"8216,9562,11659,12779"
931,4,2,0.8,0.5,0.5,-0.5,1.0,0.3,3,"8216,9562,11659,12779"
932,4,2,0.8,0.5,0.5,-0.5,1.0,0.3,4,"8216,9562,11659,12779"
933,4,2,0.8,0.5,0.5,-0.5,1.0,0.3,5,"8216,9562,11659,12779"
934,4,2,0.8,0.5,0.5,-0.5,1.0,0.3,6,"8216,9562,11659,12779"
935,4,2,0.8,0.5,0.5,-0.5,1.0,0.44,2,"8216,9562,11659,12779"
936,4,2,0.8,0.5,0.5,-0.5,1.0,0.44,3,"8216,9562,11659,12779"
937,4,2,0.8,0.5,0.5,-0.5,1.0,0.44,4,"8216,9562,11659,12779"
938,4,2,0.8,0.5,0.5,-0.5,1.0,0.44,5,"8216,9562,11659,12779"
939,4,2,0.8,0.5,0.5,-0.5,1.0,0.44,6,"8216,9562,11659,12779"
940,4,2,0.8,0.5,0.5,-0.5,1.0,0.6,2,"8216,9562,11659,12779"
941,4,2,0.8,0.5,0.5,-0.5,1.0,0.6,3,"8216,9562,11659,12779"
942,4,2,0.8,0.5,0.5,-0.5,1.0,0.6,4,"8216,9562,11659,12779"
943,4,2,0.8,0.5,0.5,-0.5,1.0,0.6,5,"8216,9562,11659,12779"
944,4,2,0.8,0.5,0.5,-0.5,1.0,0.6,6,"8216,9562,11659,12779"
945,14,2,0.8,0.5,1.0,-1.5,0.3,0.3,2,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
946,14,2,0.8,0.5,1.0,-1.5,0.3,0.3,3,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
947,14,2,0.8,0.5,1.0,-1.5,0.3,0.3,4,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
948,14,2,0.8,0.5,1.0,-1.5,0.3,0.3,5,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
949,14,2,0.8,0.5,1.0,-1.5,0.3,0.3,6,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
950,14,2,0.8,0.5,1.0,-1.5,0.3,0.44,2,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
951,14,2,0.8,0.5,1.0,-1.5,0.3,0.44,3,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
952,14,2,0.8,0.5,1.0,-1.5,0.3,0.44,4,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
953,14,2,0.8,0.5,1.0,-1.5,0.3,0.44,5,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
954,14,2,0.8,0.5,1.0,-1.5,0.3,0.44,6,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
955,12,2,0.8,0.5,1.0,-1.5,0.3,0.6,2,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
956,12,2,0.8,0.5,1.0,-1.5,0.3,0.6,3,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
957,12,2,0.8,0.5,1.0,-1.5,0.3,0.6,4,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
958,12,2,0.8,0.5,1.0,-1.5,0.3,0.6,5,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
959,12,2,0.8,0.5,1.0,-1.5,0.3,0.6,6,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
960,11,2,0.8,0.5,1.0,-1.5,0.65,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
961,11,2,0.8,0.5,1.0,-1.5,0.65,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
962,11,2,0.8,0.5,1.0,-1.5,0.65,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
963,11,2,0.8,0.5,1.0,-1.5,0.65,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
964,11,2,0.8,0.5,1.0,-1.5,0.65,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
965,10,2,0.8,0.5,1.0,-1.5,0.65,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
966,10,2,0.8,0.5,1.0,-1.5,0.65,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
967,10,2,0.8,0.5,1.0,-1.5,0.65,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
968,10,2,0.8,0.5,1.0,-1.5,0.65,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
969,10,2,0.8,0.5,1.0,-1.5,0.65,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
970,10,2,0.8,0.5,1.0,-1.5,0.65,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
971,10,2,0.8,0.5,1.0,-1.5,0.65,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
972,10,2,0.8,0.5,1.0,-1.5,0.65,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
973,10,2,0.8,0.5,1.0,-1.5,0.65,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
974,10,2,0.8,0.5,1.0,-1.5,0.65,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
975,7,2,0.8,0.5,1.0,-1.5,1.0,0.3,2,"4010,11659,12779,1424,8216,9562,5726"
976,7,2,0.8,0.5,1.0,-1.5,1.0,0.3,3,"4010,11659,12779,1424,8216,9562,5726"
977,7,2,0.8,0.5,1.0,-1.5,1.0,0.3,4,"4010,11659,12779,1424,8216,9562,5726"
978,7,2,0.8,0.5,1.0,-1.5,1.0,0.3,5,"4010,11659,12779,1424,8216,9562,5726"
979,7,2,0.8,0.5,1.0,-1.5,1.0,0.3,6,"4010,11659,12779,1424,8216,9562,5726"
980,7,2,0.8,0.5,1.0,-1.5,1.0,0.44,2,"4010,11659,12779,1424,8216,9562,5726"
981,7,2,0.8,0.5,1.0,-1.5,1.0,0.44,3,"4010,11659,12779,1424,8216,9562,5726"
982,7,2,0.8,0.5,1.0,-1.5,1.0,0.44,4,"4010,11659,12779,1424,8216,9562,5726"
983,7,2,0.8,0.5,1.0,-1.5,1.0,0.44,5,"4010,11659,12779,1424,8216,9562,5726"
984,7,2,0.8,0.5,1.0,-1.5,1.0,0.44,6,"4010,11659,12779,1424,8216,9562,5726"
985,7,2,0.8,0.5,1.0,-1.5,1.0,0.6,2,"4010,11659,12779,1424,8216,9562,5726"
986,7,2,0.8,0.5,1.0,-1.5,1.0,0.6,3,"4010,11659,12779,1424,8216,9562,5726"
987,7,2,0.8,0.5,1.0,-1.5,1.0,0.6,4,"4010,11659,12779,1424,8216,9562,5726"
988,7,2,0.8,0.5,1.0,-1.5,1.0,0.6,5,"4010,11659,12779,1424,8216,9562,5726"
989,7,2,0.8,0.5,1.0,-1.5,1.0,0.6,6,"4010,11659,12779,1424,8216,9562,5726"
990,14,2,0.8,0.5,1.0,-1.0,0.3,0.3,2,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
991,14,2,0.8,0.5,1.0,-1.0,0.3,0.3,3,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
992,14,2,0.8,0.5,1.0,-1.0,0.3,0.3,4,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
993,14,2,0.8,0.5,1.0,-1.0,0.3,0.3,5,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
994,14,2,0.8,0.5,1.0,-1.0,0.3,0.3,6,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
995,14,2,0.8,0.5,1.0,-1.0,0.3,0.44,2,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
996,14,2,0.8,0.5,1.0,-1.0,0.3,0.44,3,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
997,14,2,0.8,0.5,1.0,-1.0,0.3,0.44,4,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
998,14,2,0.8,0.5,1.0,-1.0,0.3,0.44,5,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
999,14,2,0.8,0.5,1.0,-1.0,0.3,0.44,6,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1000,12,2,0.8,0.5,1.0,-1.0,0.3,0.6,2,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1001,12,2,0.8,0.5,1.0,-1.0,0.3,0.6,3,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1002,12,2,0.8,0.5,1.0,-1.0,0.3,0.6,4,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1003,12,2,0.8,0.5,1.0,-1.0,0.3,0.6,5,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1004,12,2,0.8,0.5,1.0,-1.0,0.3,0.6,6,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1005,11,2,0.8,0.5,1.0,-1.0,0.65,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1006,11,2,0.8,0.5,1.0,-1.0,0.65,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1007,11,2,0.8,0.5,1.0,-1.0,0.65,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1008,11,2,0.8,0.5,1.0,-1.0,0.65,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1009,11,2,0.8,0.5,1.0,-1.0,0.65,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1010,10,2,0.8,0.5,1.0,-1.0,0.65,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1011,10,2,0.8,0.5,1.0,-1.0,0.65,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1012,10,2,0.8,0.5,1.0,-1.0,0.65,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1013,10,2,0.8,0.5,1.0,-1.0,0.65,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1014,10,2,0.8,0.5,1.0,-1.0,0.65,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1015,10,2,0.8,0.5,1.0,-1.0,0.65,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1016,10,2,0.8,0.5,1.0,-1.0,0.65,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1017,10,2,0.8,0.5,1.0,-1.0,0.65,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1018,10,2,0.8,0.5,1.0,-1.0,0.65,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1019,10,2,0.8,0.5,1.0,-1.0,0.65,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1020,7,2,0.8,0.5,1.0,-1.0,1.0,0.3,2,"4010,11659,12779,1424,8216,9562,5726"
1021,7,2,0.8,0.5,1.0,-1.0,1.0,0.3,3,"4010,11659,12779,1424,8216,9562,5726"
1022,7,2,0.8,0.5,1.0,-1.0,1.0,0.3,4,"4010,11659,12779,1424,8216,9562,5726"
1023,7,2,0.8,0.5,1.0,-1.0,1.0,0.3,5,"4010,11659,12779,1424,8216,9562,5726"
1024,7,2,0.8,0.5,1.0,-1.0,1.0,0.3,6,"4010,11659,12779,1424,8216,9562,5726"
1025,7,2,0.8,0.5,1.0,-1.0,1.0,0.44,2,"4010,11659,12779,1424,8216,9562,5726"
1026,7,2,0.8,0.5,1.0,-1.0,1.0,0.44,3,"4010,11659,12779,1424,8216,9562,5726"
1027,7,2,0.8,0.5,1.0,-1.0,1.0,0.44,4,"4010,11659,12779,1424,8216,9562,5726"
1028,7,2,0.8,0.5,1.0,-1.0,1.0,0.44,5,"4010,11659,12779,1424,8216,9562,5726"
1029,7,2,0.8,0.5,1.0,-1.0,1.0,0.44,6,"4010,11659,12779,1424,8216,9562,5726"
1030,7,2,0.8,0.5,1.0,-1.0,1.0,0.6,2,"4010,11659,12779,1424,8216,9562,5726"
1031,7,2,0.8,0.5,1.0,-1.0,1.0,0.6,3,"4010,11659,12779,1424,8216,9562,5726"
1032,7,2,0.8,0.5,1.0,-1.0,1.0,0.6,4,"4010,11659,12779,1424,8216,9562,5726"
1033,7,2,0.8,0.5,1.0,-1.0,1.0,0.6,5,"4010,11659,12779,1424,8216,9562,5726"
1034,7,2,0.8,0.5,1.0,-1.0,1.0,0.6,6,"4010,11659,12779,1424,8216,9562,5726"
1035,10,2,0.8,0.5,1.0,-0.5,0.3,0.3,2,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1036,10,2,0.8,0.5,1.0,-0.5,0.3,0.3,3,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1037,10,2,0.8,0.5,1.0,-0.5,0.3,0.3,4,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1038,10,2,0.8,0.5,1.0,-0.5,0.3,0.3,5,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1039,10,2,0.8,0.5,1.0,-0.5,0.3,0.3,6,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1040,10,2,0.8,0.5,1.0,-0.5,0.3,0.44,2,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1041,10,2,0.8,0.5,1.0,-0.5,0.3,0.44,3,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1042,10,2,0.8,0.5,1.0,-0.5,0.3,0.44,4,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1043,10,2,0.8,0.5,1.0,-0.5,0.3,0.44,5,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1044,10,2,0.8,0.5,1.0,-0.5,0.3,0.44,6,"3206,11659,12779,6802,1843,2034,9427,8216,9562,11615"
1045,8,2,0.8,0.5,1.0,-0.5,0.3,0.6,2,"3206,11659,12779,6802,1843,2034,8216,9562"
1046,8,2,0.8,0.5,1.0,-0.5,0.3,0.6,3,"3206,11659,12779,6802,1843,2034,8216,9562"
1047,8,2,0.8,0.5,1.0,-0.5,0.3,0.6,4,"3206,11659,12779,6802,1843,2034,8216,9562"
1048,8,2,0.8,0.5,1.0,-0.5,0.3,0.6,5,"3206,11659,12779,6802,1843,2034,8216,9562"
1049,8,2,0.8,0.5,1.0,-0.5,0.3,0.6,6,"3206,11659,12779,6802,1843,2034,8216,9562"
1050,7,2,0.8,0.5,1.0,-0.5,0.65,0.3,2,"11659,12779,6802,1843,2034,8216,9562"
1051,7,2,0.8,0.5,1.0,-0.5,0.65,0.3,3,"11659,12779,6802,1843,2034,8216,9562"
1052,7,2,0.8,0.5,1.0,-0.5,0.65,0.3,4,"11659,12779,6802,1843,2034,8216,9562"
1053,7,2,0.8,0.5,1.0,-0.5,0.65,0.3,5,"11659,12779,6802,1843,2034,8216,9562"
1054,7,2,0.8,0.5,1.0,-0.5,0.65,0.3,6,"11659,12779,6802,1843,2034,8216,9562"
1055,6,2,0.8,0.5,1.0,-0.5,0.65,0.44,2,"11659,12779,6802,1843,8216,9562"
1056,6,2,0.8,0.5,1.0,-0.5,0.65,0.44,3,"11659,12779,6802,1843,8216,9562"
1057,6,2,0.8,0.5,1.0,-0.5,0.65,0.44,4,"11659,12779,6802,1843,8216,9562"
1058,6,2,0.8,0.5,1.0,-0.5,0.65,0.44,5,"11659,12779,6802,1843,8216,9562"
1059,6,2,0.8,0.5,1.0,-0.5,0.65,0.44,6,"11659,12779,6802,1843,8216,9562"
1060,6,2,0.8,0.5,1.0,-0.5,0.65,0.6,2,"11659,12779,6802,1843,8216,9562"
1061,6,2,0.8,0.5,1.0,-0.5,0.65,0.6,3,"11659,12779,6802,1843,8216,9562"
1062,6,2,0.8,0.5,1.0,-0.5,0.65,0.6,4,"11659,12779,6802,1843,8216,9562"
1063,6,2,0.8,0.5,1.0,-0.5,0.65,0.6,5,"11659,12779,6802,1843,8216,9562"
1064,6,2,0.8,0.5,1.0,-0.5,0.65,0.6,6,"11659,12779,6802,1843,8216,9562"
1065,4,2,0.8,0.5,1.0,-0.5,1.0,0.3,2,"8216,9562,11659,12779"
1066,4,2,0.8,0.5,1.0,-0.5,1.0,0.3,3,"8216,9562,11659,12779"
1067,4,2,0.8,0.5,1.0,-0.5,1.0,0.3,4,"8216,9562,11659,12779"
1068,4,2,0.8,0.5,1.0,-0.5,1.0,0.3,5,"8216,9562,11659,12779"
1069,4,2,0.8,0.5,1.0,-0.5,1.0,0.3,6,"8216,9562,11659,12779"
1070,4,2,0.8,0.5,1.0,-0.5,1.0,0.44,2,"8216,9562,11659,12779"
1071,4,2,0.8,0.5,1.0,-0.5,1.0,0.44,3,"8216,9562,11659,12779"
1072,4,2,0.8,0.5,1.0,-0.5,1.0,0.44,4,"8216,9562,11659,12779"
1073,4,2,0.8,0.5,1.0,-0.5,1.0,0.44,5,"8216,9562,11659,12779"
1074,4,2,0.8,0.5,1.0,-0.5,1.0,0.44,6,"8216,9562,11659,12779"
1075,4,2,0.8,0.5,1.0,-0.5,1.0,0.6,2,"8216,9562,11659,12779"
1076,4,2,0.8,0.5,1.0,-0.5,1.0,0.6,3,"8216,9562,11659,12779"
1077,4,2,0.8,0.5,1.0,-0.5,1.0,0.6,4,"8216,9562,11659,12779"
1078,4,2,0.8,0.5,1.0,-0.5,1.0,0.6,5,"8216,9562,11659,12779"
1079,4,2,0.8,0.5,1.0,-0.5,1.0,0.6,6,"8216,9562,11659,12779"
1080,14,2,0.8,0.5,1.5,-1.5,0.3,0.3,2,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1081,14,2,0.8,0.5,1.5,-1.5,0.3,0.3,3,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1082,14,2,0.8,0.5,1.5,-1.5,0.3,0.3,4,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1083,14,2,0.8,0.5,1.5,-1.5,0.3,0.3,5,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1084,14,2,0.8,0.5,1.5,-1.5,0.3,0.3,6,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1085,14,2,0.8,0.5,1.5,-1.5,0.3,0.44,2,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1086,14,2,0.8,0.5,1.5,-1.5,0.3,0.44,3,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1087,14,2,0.8,0.5,1.5,-1.5,0.3,0.44,4,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1088,14,2,0.8,0.5,1.5,-1.5,0.3,0.44,5,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1089,14,2,0.8,0.5,1.5,-1.5,0.3,0.44,6,"3206,4010,11659,12779,1935,1424,2034,6802,1843,9427,8216,9562,5726,11615"
1090,12,2,0.8,0.5,1.5,-1.5,0.3,0.6,2,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1091,12,2,0.8,0.5,1.5,-1.5,0.3,0.6,3,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1092,12,2,0.8,0.5,1.5,-1.5,0.3,0.6,4,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1093,12,2,0.8,0.5,1.5,-1.5,0.3,0.6,5,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1094,12,2,0.8,0.5,1.5,-1.5,0.3,0.6,6,"3206,4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1095,11,2,0.8,0.5,1.5,-1.5,0.65,0.3,2,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1096,11,2,0.8,0.5,1.5,-1.5,0.65,0.3,3,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1097,11,2,0.8,0.5,1.5,-1.5,0.65,0.3,4,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1098,11,2,0.8,0.5,1.5,-1.5,0.65,0.3,5,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1099,11,2,0.8,0.5,1.5,-1.5,0.65,0.3,6,"4010,11659,12779,1935,1424,2034,6802,1843,8216,9562,5726"
1100,10,2,0.8,0.5,1.5,-1.5,0.65,0.44,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1101,10,2,0.8,0.5,1.5,-1.5,0.65,0.44,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1102,10,2,0.8,0.5,1.5,-1.5,0.65,0.44,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1103,10,2,0.8,0.5,1.5,-1.5,0.65,0.44,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1104,10,2,0.8,0.5,1.5,-1.5,0.65,0.44,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1105,10,2,0.8,0.5,1.5,-1.5,0.65,0.6,2,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1106,10,2,0.8,0.5,1.5,-1.5,0.65,0.6,3,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1107,10,2,0.8,0.5,1.5,-1.5,0.65,0.6,4,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1108,10,2,0.8,0.5,1.5,-1.5,0.65,0.6,5,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1109,10,2,0.8,0.5,1.5,-1.5,0.65,0.6,6,"4010,11659,12779,1935,1424,6802,1843,8216,9562,5726"
1110,7,2,0.8,0.5,1.5,-1.5,1.0,0.3,2,"4010,11659,12779,1424,8216,9562,5726"
1111,7,2,0.8,0.5,1.5,-1.5,1.0,0.3,3,"4010,11659,12779,1424,8216,9562,5726"
