NUMBER,FILTER,REDSHIFT_BIN,SEX_SNR,NMAD_SNR,SNR_RATIO
440,F410M,z10-15,352.5759420310341,0.0,
440,F444W,z10-15,167.73287834417565,0.0,
988,F606W,z10-15,-1.2929627336949006,0.0,
988,F814W,z10-15,-2.713182287827248,0.0,
988,F115W,z10-15,0.9872071259307061,0.0,
988,F150W,z10-15,3.7679476933252496,0.0,
988,F200W,z10-15,-1.2885903268116956,0.0,
988,F277W,z10-15,12.974432660675616,0.0,
988,F356W,z10-15,10.025414669635971,0.0,
988,F410M,z10-15,8.726796995508272,0.0,
988,F444W,z10-15,10.863414705958682,0.0,
1513,F606W,z10-15,2.641227052105432,0.0,
1513,F814W,z10-15,-3.1110760541490623,0.0,
1513,F115W,z10-15,-1.3127992108798545,0.0,
1513,F150W,z10-15,2.3308030221419758,0.0,
1513,F200W,z10-15,2.222622805525889,0.0,
1513,F277W,z10-15,19.30179374447599,0.0,
1513,F356W,z10-15,12.134602108375523,0.0,
1513,F410M,z10-15,-0.18608376129844112,0.0,
1513,F444W,z10-15,5.180390590941576,0.0,
2621,F606W,z10-15,-1.875703081953887,0.0,
2621,F814W,z10-15,-0.12345761590171386,0.0,
2621,F115W,z10-15,3.6907503400937145,0.0,
2621,F150W,z10-15,0.8436812735350177,0.0,
2621,F200W,z10-15,0.8619710328351182,0.0,
2621,F277W,z10-15,15.32498169181921,0.0,
2621,F356W,z10-15,13.136856003695812,0.0,
2621,F410M,z10-15,4.023825897871699,0.0,
2621,F444W,z10-15,16.06747873913591,0.0,
3693,F606W,z10-15,4.0211534673344955,0.0,
3693,F814W,z10-15,0.5481696229534186,0.0,
3693,F115W,z10-15,-1.5996646373045729,0.0,
3693,F150W,z10-15,-4.782439103605067,0.0,
3693,F200W,z10-15,11.867614561381446,0.0,
3693,F277W,z10-15,7.633098739344072,0.0,
3693,F356W,z10-15,0.7127138986298712,0.0,
3693,F410M,z10-15,3.574550738081603,0.0,
3693,F444W,z10-15,3.67047331848585,0.0,
4464,F606W,z10-15,-1.514306935595682,0.0,
4464,F814W,z10-15,0.9788082196908258,0.0,
4464,F115W,z10-15,-2.0605248768813,0.0,
4464,F150W,z10-15,-1.145632923816129,0.0,
4464,F200W,z10-15,25.135275219151872,0.0,
4464,F277W,z10-15,22.52331375601612,0.0,
4464,F356W,z10-15,13.461671667083477,0.0,
4464,F410M,z10-15,4.248843867300242,0.0,
4464,F444W,z10-15,10.301047639474547,0.0,
5066,F606W,z10-15,0.8030987599092109,0.0,
5066,F814W,z10-15,1.7990680247781032,0.0,
5066,F115W,z10-15,-3.5786132830377375,0.0,
5066,F150W,z10-15,-2.1706229758376563,0.0,
5066,F200W,z10-15,-4.324480428491315,0.0,
5066,F277W,z10-15,4.095585424447378,0.0,
5066,F356W,z10-15,1.844236799923974,0.0,
5066,F410M,z10-15,45.395524795242906,0.0,
5066,F444W,z10-15,3.085951190142325,0.0,
5597,F606W,z10-15,-2.172372498157717,0.0,
5597,F814W,z10-15,0.4151079254489559,0.0,
5597,F115W,z10-15,-1.8382163632821198,0.0,
5597,F150W,z10-15,3.132636285498104,0.0,
5597,F200W,z10-15,5.368809292856413,0.0,
5597,F277W,z10-15,1.5931568423398945,0.0,
5597,F356W,z10-15,5.3679069381715445,0.0,
5597,F410M,z10-15,2.7611590498162033,0.0,
5597,F444W,z10-15,6.938190413043495,0.0,
6053,F606W,z10-15,-0.4174311778901558,0.0,
6053,F814W,z10-15,0.39075781226550066,0.0,
6053,F115W,z10-15,-1.9823624020583703,0.0,
6053,F150W,z10-15,0.45974243147211985,0.0,
6053,F200W,z10-15,-9.788017666793527,0.0,
6053,F277W,z10-15,14.738319623913323,0.0,
6053,F356W,z10-15,7.11388965278703,0.0,
6053,F410M,z10-15,1.0374130081985882,0.0,
6053,F444W,z10-15,5.795691015798586,0.0,
6834,F606W,z10-15,1.4891197665679294,0.0,
6834,F814W,z10-15,2.512845648910661,0.0,
6834,F115W,z10-15,-3.501945634662526,0.0,
6834,F150W,z10-15,1.4010269405823002,0.0,
6834,F200W,z10-15,-1.0343699478569974,0.0,
6834,F277W,z10-15,8.342420475583406,0.0,
6834,F356W,z10-15,5.902858561685447,0.0,
6834,F410M,z10-15,1.7840959265137621,0.0,
6834,F444W,z10-15,8.479526670066466,0.0,
7011,F606W,z10-15,-2.404421382466058,0.0,
7011,F814W,z10-15,0.7778516030990625,0.0,
7011,F115W,z10-15,-1.115611967156126,0.0,
7011,F150W,z10-15,2.1086836036856327,0.0,
7011,F200W,z10-15,9.609017249944328,0.0,
7011,F277W,z10-15,9.3047363356919,0.0,
7011,F356W,z10-15,8.39055556926441,0.0,
7011,F410M,z10-15,6.085506926211693,0.0,
7011,F444W,z10-15,4.21275002257077,0.0,
7172,F606W,z10-15,0.2488805005345617,0.0,
7172,F814W,z10-15,0.3637646272508275,0.0,
7172,F115W,z10-15,-3.829091212867998,0.0,
7172,F150W,z10-15,-1.4357468160436517,0.0,
7172,F200W,z10-15,1.1975247795849078,0.0,
7172,F277W,z10-15,3.7046843087167223,0.0,
7172,F356W,z10-15,8.719978087296225,0.0,
7172,F410M,z10-15,18.078700659439757,0.0,
7172,F444W,z10-15,7.270006528353999,0.0,
7955,F606W,z10-15,-1.0309363869732768,0.0,
7955,F814W,z10-15,-0.23454250441539598,0.0,
7955,F115W,z10-15,-3.7453577892519943,0.0,
7955,F150W,z10-15,2.3225364406612803,0.0,
7955,F200W,z10-15,3.0278164424800544,0.0,
7955,F277W,z10-15,2.311799913465699,0.0,
7955,F356W,z10-15,0.46883664081018256,0.0,
7955,F410M,z10-15,1.962045838484986,0.0,
7955,F444W,z10-15,7.862424920004627,0.0,
8317,F606W,z10-15,3.0540750064205575,0.0,
8317,F814W,z10-15,2.7785469069107673,0.0,
8317,F115W,z10-15,1.1912933432373733,0.0,
8317,F150W,z10-15,1.2890505797207876,0.0,
8317,F200W,z10-15,-10.785950402062303,0.0,
8317,F277W,z10-15,3.9092785045581877,0.0,
8317,F356W,z10-15,10.047057501200465,0.0,
8317,F410M,z10-15,16.68470485491322,0.0,
8317,F444W,z10-15,11.091047781734368,0.0,
9108,F606W,z10-15,-1.102099372803265,0.0,
9108,F814W,z10-15,-1.0156037894145562,0.0,
9108,F115W,z10-15,-3.861986487565624,0.0,
9108,F150W,z10-15,-0.33245728255750423,0.0,
9108,F200W,z10-15,1.3543145279104087,0.0,
9108,F277W,z10-15,3.3155074773644406,0.0,
9108,F356W,z10-15,4.7149903846055325,0.0,
9108,F410M,z10-15,6.534359062419507,0.0,
9108,F444W,z10-15,11.54400707712712,0.0,
9314,F606W,z10-15,1.8458057838177195,0.0,
9314,F814W,z10-15,1.5246172040838046,0.0,
9314,F115W,z10-15,0.8624669669773091,0.0,
9314,F150W,z10-15,4.4047296578905,0.0,
9314,F200W,z10-15,8.778617270111514,0.0,
9314,F277W,z10-15,12.930935750076863,0.0,
9314,F356W,z10-15,14.188414356872935,0.0,
9314,F410M,z10-15,1.3166894364070145,0.0,
9314,F444W,z10-15,7.466331228062246,0.0,
9597,F606W,z10-15,0.9194188260802882,0.0,
9597,F814W,z10-15,4.46014398456631,0.0,
9597,F115W,z10-15,1.6519569171404798,0.0,
9597,F150W,z10-15,3.915398849074789,0.0,
9597,F200W,z10-15,9.452926790244794,0.0,
9597,F277W,z10-15,5.097022821427823,0.0,
9597,F356W,z10-15,8.696908231392074,0.0,
9597,F410M,z10-15,6.012784398859858,0.0,
9597,F444W,z10-15,1.7182117882890844,0.0,
10044,F606W,z10-15,-1.792921698438155,0.0,
10044,F814W,z10-15,2.9962675781349044,0.0,
10044,F115W,z10-15,0.38062500084182904,0.0,
10044,F150W,z10-15,6.022581175764219,0.0,
10044,F200W,z10-15,10.32976410819145,0.0,
10044,F277W,z10-15,2.6139730500039557,0.0,
10044,F356W,z10-15,8.32804006816552,0.0,
10044,F410M,z10-15,5.192920573902242,0.0,
10044,F444W,z10-15,4.653106173142486,0.0,
10059,F606W,z10-15,-3.139450918969079,0.0,
10059,F814W,z10-15,2.801562084252668,0.0,
10059,F115W,z10-15,-0.8119154976619907,0.0,
10059,F150W,z10-15,-0.20204859615166149,0.0,
10059,F200W,z10-15,9.869425898619332,0.0,
10059,F277W,z10-15,10.014565577106671,0.0,
10059,F356W,z10-15,12.124226247438685,0.0,
10059,F410M,z10-15,14.022665744610983,0.0,
10059,F444W,z10-15,11.741446854674153,0.0,
